"","b_Intercept","b_z","b_NK","b_z2","b_Density","b_canopy","b_z.NK","sd_stream__Intercept","sigma","r_stream.1.Intercept.","r_stream.2.Intercept.","r_stream.3.Intercept.","r_stream.4.Intercept.","lprior","lp__"
"2115",0.0204739170031364,-0.0684079295150955,0.0238179925169331,0.00137618367356721,-0.00912489486304049,-0.0316922093460087,-0.00332142864715056,0.0427240238843648,0.0682376433933315,0.0166831673899567,0.0967082521085135,0.0158116752789452,-0.0267926852075422,-4.36597185156337,344.215140721799
"2116",0.0352624646111008,-0.081581567229943,0.0261103609484718,0.00166538332342481,-0.00575640259804565,-0.0292980694367875,-0.000181875282604305,0.0284542876331218,0.0657900662900831,0.0103405065485801,0.058592148507912,-0.0161227921455679,-0.0694770337123114,-4.36579278850936,341.873930711173
"2117",0.0575488610502543,-0.0660313864104899,0.0330580614186388,0.00128465550812888,0.00359398162572969,-0.0215198596207039,-0.000491736984036346,0.0714311157223236,0.0712782258393154,-0.0156231868296138,0.0664518610982416,-0.0274541129567768,-0.0307950816364203,-4.36636092817089,342.975357122213
"2118",0.0506878133190006,-0.0554442993940554,0.0265238759091189,0.000936725887284199,0.000525719483111797,-0.0264842714770822,0.000791379565421703,0.080860706183601,0.0738144699016607,0.0114883465707671,0.0654776966907294,-0.0125043372248207,-0.0681936039534353,-4.36652367082512,342.348364362147
"2119",0.0355700490410683,-0.068923191813236,0.0165974525166711,0.00145274287987297,-0.00519727229139907,-0.0197419222440074,-0.00601351627164124,0.0726476039950881,0.0741241656942017,0.0226281018657428,0.0700512807475763,0.00176925129150162,-0.0516274874560198,-4.36639943425047,344.013742925988
"2120",0.107820483074531,-0.0761156766256368,0.0182717681064781,0.00154789225157611,-0.0135386726559058,-0.0361579593736826,0.0011595097615699,0.0798773154930538,0.0631968149061802,-0.0559270215679003,0.00451343896779189,-0.0900271081001542,-0.110330622468854,-4.36685217944235,342.71605984687
"2121",0.0833697329511504,-0.0843735497690181,0.0113164481812974,0.00178373655998659,-0.00444554006879921,-0.0220848201391568,-0.000968358181376451,0.0480379327036668,0.0679865809792135,-0.0290246630853359,0.0261148552587051,-0.0595580391609644,-0.102425094126419,-4.36617732893905,345.376059856299
"2122",0.138451209600806,-0.0594508337919316,0.0346489330317983,0.00107395841716686,0.000555994222126912,-0.0293254055866916,-0.00145381448175846,0.124326859376317,0.0652157646296431,-0.0833289721969051,-0.0200468002810039,-0.0889479649752019,-0.163854870121177,-4.36836877530091,342.63928357481
"2123",0.0518801559618731,-0.0850534925957336,0.0541448857747998,0.00184418462544982,0.0255633807694067,-0.0191936755614049,-0.00334819929681971,0.037774887835111,0.0756837641325621,-0.0035351692725496,0.0361573314710696,-0.0408345451489326,-0.0685980034079097,-4.36607754184406,339.500573682441
"2124",0.04984770253583,-0.0650625746189981,0.00818928301739444,0.00127034037787315,-0.0186122900521501,-0.0298368813837141,-0.00170759643594679,0.0499242169707324,0.0603266083919434,0.0145648086680949,0.0771680270670667,-0.0210723190951148,-0.0416959914669899,-4.36589946011105,343.42024067007
"2125",0.0518739934614727,-0.0825404376904553,-0.0427632268030478,0.00176231269297429,-0.0492763075546612,-0.0341119536995342,-0.00440621417018911,0.0929301925970344,0.0770453230683311,0.00377864703000351,0.0770569378448104,-0.00387958357822223,-0.0510203980344545,-4.36679904634689,340.688591394558
"2126",0.0756548279712956,-0.0669115255153412,-0.0391237875397976,0.00132610625930153,-0.0362598616934295,-0.0317538551508617,-0.00429339594738844,0.0611374470898102,0.0667688753000607,-0.0109329495535587,0.0586611095881329,-0.0186493793296113,-0.0560667044684264,-4.36613344571941,345.491115525337
"2127",0.0886129069500017,-0.0684889023451364,-0.0334488023475761,0.00141355373452857,-0.0437008160577382,-0.0331432676448386,-0.00833528698705593,0.085266827994494,0.0658016763464228,-0.0137403109126734,0.0437373253126623,-0.0472606520224407,-0.0806806363522299,-4.36659787723877,342.561962657782
