site,ID,Mark,Keep,Location,Pool_1,Pool_2,KG,NK,NG,sp,SL1_mm,mass1_gr,Sex1,surv,SL2_mm,mass2_gr,Sex2,Repr,Recr,Rcsz,N_egg_embryo,egg_mg1,egg_mg2,dry_gr1,dry_gr2,area,volume,canopy,BiomassG1,BiomassG2,BiomassK1,BiomassK2,G1s,G2s,K1s,K2s,Date,Date2,Comments_1,Comments_2
CAI-2,CAI-1B,1B,1,CAI,2,2,0,0,1,K,21.25,0.068,J,1,32.18,0.273,F,1,2,,1,0.739,0.39,0.193,0.178,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1B3B,1B3B,1,CAI,2,2,0,0,1,K,43.78,0.747,F,0,,,,,,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,VERY CLOSE,
CAI-2,CAI-1B3R5B,1B3R5B,1,CAI,2,2,0,0,1,K,59.19,2.082,M,1,60.99,2.251,M,0,0,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,1B HARD TO SEE,
CAI-2,CAI-1B3R5R,1B3R5R,1,CAI,2,2,0,0,1,K,51.63,1.077,F,1,53.72,1.357,F,1,2,,2,2.524,2.154,0.263,0.249,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1B5B,1B5B,1,CAI,2,2,0,0,1,K,31.28,0.273,J,1,32.74,0.287,M,0,0,,,,,0.059,0.055,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1G,1G,1,CAI,2,2,0,0,1,K,20.47,0.07,J,1,23.86,0.098,J,0,0,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1G3G,1G3G,1,CAI,2,3,0,0,1,K,30.3,0.222,J,1,29.56,0.152,F,1,1,,1,1.717,1.008,0.324,0.311,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1R,1R,1,CAI,2,2,0,0,1,K,12.41,0.015,J,0,,,,,,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1R3G,1R3G,1,CAI,2,3,0,0,1,K,22.94,0.087,J,1,26.15,0.258,J,0,0,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1R3R5B,1R3R5B,1,CAI,2,2,0,0,1,K,62.45,1.6771,F,1,62.26,1.405,F,0,0,,,,,0.269,0.256,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1R3R5G,1R3R5G,1,CAI,2,2,0,0,1,K,79.13,4.827,M,0,,,,,,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,5G small,
CAI-2,CAI-1R3R5O,1R3R5O,1,CAI,2,2,0,0,1,K,80.82,5.168,F,1,81.43,5.163,F,1,15,,14,13.104,10.375,1.097,1.057,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1R3R5P,1R3R5P,1,CAI,2,2,0,0,1,K,82.06,4.911,M,0,,,,,,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1R3R5R,1R3R5R,1,CAI,2,2,0,0,1,K,81,4,F,1,81.45,3.993,F,0,0,,,,,0.826,0.789,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1R3R5W,1R3R5W,1,CAI,2,2,0,0,1,K,67.14,2.886,M,0,,,,,,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-2,CAI-1R3R5Y,1R3R5Y,1,CAI,2,2,0,0,1,K,67.11,2.485,M,0,,,,,,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,5Y small,
CAI-2,CAI-3G,3G,1,CAI,2,2,0,0,1,K,16.46,0.028,J,0,,,,,,,,,,,,17.55,1.9,29.7,4.348,1.509,30.6231,20.618,-0.61020327715981,-1.03283320711801,0.1782188481279,-0.252067957790587,2017-04-05,2017-05-03,,
CAI-3,CAI-1B3G,1B3G,1,CAI,3,3,1,0,0,K,21.95,0.079,J,0,,,,,,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1G3B,1G3B,1,CAI,3,3,1,0,0,K,62.2,2.216,M,1,63.81,2.371,M,0,0,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1G3R,1G3R,1,CAI,3,3,1,0,0,K,55.06,1.476,F,1,56.21,1.308,F,0,0,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1G3Y,1G3Y,1,CAI,3,3,1,0,0,K,54.21,1.421,F,1,56.61,1.615,F,0,0,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1P3G,1P3G,1,CAI,3,3,1,0,0,K,23.68,0.115,J,0,,,,,,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1R3B,1R3B,1,CAI,3,3,1,0,0,K,41.41,0.522,M,0,,,,,,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1Y3B,1Y3B,1,CAI,3,3,1,0,0,K,85.61,5.125,M,1,85.37,5.035,M,,,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1Y3G,1Y3G,1,CAI,3,3,1,0,0,K,70.57,3.238,M,1,69.62,2.961,M,0,0,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1Y3R,1Y3R,1,CAI,3,3,1,0,0,K,47.08,0.883,M,1,49.41,1.001,M,0,0,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-1Y3Y,1Y3Y,1,CAI,3,3,1,0,0,K,78.9,3.933,M,0,,,,,,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
CAI-3,CAI-3P,3P,1,CAI,3,3,1,0,0,K,16.65,0.035,J,0,,,,,,,,,,,,15.74,2.24,25,12.696,10.739,19.17,18.779,1.20297631210134,0.54952526885392,-0.602709619306408,-0.353339362038377,2017-04-05,2017-05-03,,
NAR-2,NAR-1B,1B,1,NAR,2,2,0,0,1,K,22,0.092,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1B3B,1B3B,1,NAR,2,2,0,0,1,K,46,0.765,M,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1B5B,1B5B,1,NAR,2,2,0,0,1,K,40.5,0.544,M,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1B7B,1B7B,1,NAR,2,2,0,0,1,K,30,0.218,J,1,36.66,0.396,M,0,0,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1O,1O,1,NAR,2,2,0,0,1,K,23.5,0.102,J,1,31.1,0.233,F,1,3,,3,4.2,3.637,0.284,0.277,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1O3O,1O3O,1,NAR,2,2,0,0,1,K,50,1.108,M,1,51.57,1.252,M,0,0,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1O5O,1O5O,1,NAR,2,2,0,0,1,K,49,0.9,F,1,52.86,1.17,F,0,0,,,,,0.241,0.234,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1O7O,1O7O,1,NAR,2,2,0,0,1,K,31,0.231,J,1,34.6,0.319,J,0,0,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1R,1R,1,NAR,2,2,0,0,1,K,24,0.105,J,1,32.72,0.31,J,0,0,,,,,0.057,0.051,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1R3R,1R3R,1,NAR,2,2,0,0,1,K,72,3.562,F,1,74.4,,F,1,3,,3,4.424,3.998,0.821,0.804,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1R5R,1R5R,1,NAR,2,2,0,0,1,K,71,3.367,F,0,,,,,,,,,,0.096,0.09,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1R7R,1R7R,1,NAR,2,2,0,0,1,K,35,0.338,M,1,38.4,0.455,M,0,0,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1V,1V,1,NAR,2,2,0,0,1,K,16.18,0.047,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1Y3Y,1Y3Y,1,NAR,2,2,0,0,1,K,46,0.826,F,1,48.19,0.984,F,0,0,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1Y5Y,1Y5Y,1,NAR,2,2,0,0,1,K,42,0.638,F,1,44.99,0.749,F,0,0,,,,,0.151,0.14,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-1Y7Y,1Y7Y,1,NAR,2,2,0,0,1,K,44.5,0.731,M,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3B7B,3B7B,1,NAR,2,2,0,0,1,K,28,0.19,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3O5O,3O5O,1,NAR,2,2,0,0,1,K,36,0.359,M,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3O7O,3O7O,1,NAR,2,2,0,0,1,K,29,0.199,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3R5B,3R5B,1,NAR,2,2,0,0,1,K,25.6,0.145,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3R5R,3R5R,1,NAR,2,2,0,0,1,K,45.5,0.846,M,1,48.74,0.982,M,0,0,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3R7R,3R7R,1,NAR,2,2,0,0,1,K,27.5,0.159,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3V,3V,1,NAR,2,2,0,0,1,K,22.64,0.103,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3Y5Y,3Y5Y,1,NAR,2,1,0,0,1,K,40,0.6,M,1,45.64,0.905,M,0,0,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-3Y7Y,3Y7Y,1,NAR,2,2,0,0,1,K,34.5,0.316,F,1,38.72,0.475,F,0,0,,,,,0.097,0.088,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-5B7B,5B7B,1,NAR,2,2,0,0,1,K,29,0.19,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-2,NAR-5O7O,5O7O,1,NAR,2,2,0,0,1,K,53,1.363,F,1,54.76,1.402,F,1,4,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,5O MISSING
NAR-2,NAR-5R7R,5R7R,1,NAR,2,2,0,0,1,K,23,0.086,J,0,,,,,,,,,,,,9.55,1.5,33.1,17.673,19.138,18.13,17.788,2.28397712855471,1.989420051052,-0.673621914329736,-0.407912478737431,2017-04-19,2017-05-16,,
NAR-3,NAR-1B3Y,1B3Y,1,NAR,3,3,1,0,0,K,79,4.468,F,0,,,,,,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1B5Y,1B5Y,1,NAR,3,3,1,0,0,K,77,1.903,M,1,78.39,4.732,M,0,0,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1B7Y,1B7Y,1,NAR,3,3,1,0,0,K,55.5,1.548,M,0,,,,,,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1B9Y,1B9Y,1,NAR,3,3,1,0,0,K,34,0.336,M,1,36.91,0.439,M,0,0,,,,,0.092,0.083,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1R3O,1R3O,1,NAR,3,3,1,0,0,K,78.5,2.826,F,1,79.04,3.18,F,1,5,,5,7.122,6.527,0.674,0.622,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1R5O,1R5O,1,NAR,3,3,1,0,0,K,58.5,4.252,M,0,,,M,,,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1R5Y,1R5Y,1,NAR,3,3,1,0,0,K,34,0.308,F,0,,,,,,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1R7O,1R7O,1,NAR,3,3,1,0,0,K,52.5,1.237,F,1,54.05,1.394,F,0,0,,,,,0.281,0.267,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1R7Y,1R7Y,1,NAR,3,3,1,0,0,K,40,0.55,F,1,43.51,0.731,F,1,7,,7,6.976,6.025,0.147,0.137,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-1Y,1Y,1,NAR,3,3,1,0,0,K,24,0.115,J,0,,,,,,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-3B5Y,3B5Y,1,NAR,3,3,1,0,0,K,38,0.485,M,1,41.6,0.63,M,0,0,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-3B7Y,3B7Y,1,NAR,3,3,1,0,0,K,40,0.577,M,1,44.47,0.758,M,0,0,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-3B9Y,3B9Y,1,NAR,3,3,1,0,0,K,44.5,0.782,M,0,,,,,,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-3O,3O,1,NAR,3,3,1,0,0,K,21,0.063,J,0,,,,,,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-3R5O,3R5O,1,NAR,3,3,1,0,0,K,44,0.757,F,1,48.67,1.024,F,0,0,,,,,0.21,0.2,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-3R7O,3R7O,1,NAR,3,3,1,0,0,K,29.5,0.215,M,1,33.49,0.319,M,0,0,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-5B7Y,5B7Y,1,NAR,3,3,1,0,0,K,44,0.674,M,0,,,,,,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-5B9Y,5B9Y,1,NAR,3,3,1,0,0,K,44.5,0.708,F,1,48.35,0.964,F,0,0,,,,,0.194,0.182,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-5O,5O,1,NAR,3,3,1,0,0,K,22,0.093,J,1,30.87,0.243,J,0,0,,,,,,,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-5R7O,5R7O,1,NAR,3,3,1,0,0,K,39.5,0.502,M,1,41.66,0.64,M,0,0,,,,,0.066,0.063,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-5R9O,5R9O,1,NAR,3,3,1,0,0,K,44,0.781,F,1,47.38,0.955,F,0,0,,,,,0.198,0.186,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
NAR-3,NAR-5Y,5Y,1,NAR,3,3,1,0,0,K,24,0.112,J,1,32.66,0.278,J,0,0,,,,,0.054,0.05,5.58,0.84,35.4,8.85099999999999,9.479,23.292,19.833,0.367845080583715,0.33351533605602,-0.321651465377409,-0.295296915014358,2017-04-19,2017-05-16,,
QUA-1,QUA-1B3B,1B3B,1,QUA,1,1,1,0,0,K,43.28,0.63,M,1,45.12,0.767,M,0,0,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1B5B,1B5B,1,QUA,1,1,1,0,0,K,41.23,0.5,M,0,,,,,,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1B7B,1B7B,1,QUA,1,1,1,0,0,K,33.31,0.33,M,1,36.19,0.432,M,0,0,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1G,1G,1,QUA,1,1,1,0,0,K,16.51,0.04,J,1,18.32,0.049,J,0,0,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,? POOL,
QUA-1,QUA-1G3G,1G3G,1,QUA,1,1,1,0,0,K,42.3,0.58,M,1,42,0.613,M,0,0,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1G5G,1G5G,1,QUA,1,1,1,0,0,K,48.79,1.02,M,1,49.06,1.025,M,0,0,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1G7G,1G7G,1,QUA,1,1,1,0,0,K,38.81,0.51,F,0,,,,,,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,DEAD,
QUA-1,QUA-1P,1P,1,QUA,1,1,1,0,0,K,20.3,0.07,J,0,,,,,,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1P3O,1P3O,1,QUA,1,1,1,0,0,K,51.74,1.14,F,1,51.5,1.167,F,0,0,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1P3P,1P3P,1,QUA,1,1,1,0,0,K,49.34,1.02,M,1,50.12,1.059,M,0,0,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,1p small,
QUA-1,QUA-1P5P,1P5P,1,QUA,1,1,1,0,0,K,53.93,1.31,M,0,,,,,,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,1p small,
QUA-1,QUA-1P7P,1P7P,1,QUA,1,1,1,0,0,K,72,3.38,F,0,,,,,,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1R,1R,1,QUA,1,1,1,0,0,K,26.09,0.14,F,0,,,,,,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1R3R,1R3R,1,QUA,1,1,1,0,0,K,42.94,0.64,F,1,45.47,0.831,F,0,0,,,,,0.232,0.153,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
QUA-1,QUA-1R5R,1R5R,1,QUA,1,1,1,0,0,K,37.49,0.43,F,0,,,,,,,,,,,,12.61,2.51,26.1,4.906,6.623,43.65,55.135,-0.489006078931765,-0.156107178285891,1.06645670970424,1.64873957914307,2017-04-11,2017-05-10,,
